sample_id,text_type,label,attack_percentage,snr
1969,original_ai,1,0.1,2.802005187104389
1970,translated,1,0.1,2.4906892873433306
1971,substituted,1,0.1,2.3977119033878087
1972,paraphrased,1,0.1,1.8902479905187923
1973,mixed_text,1,0.1,2.6855020465984207
1974,human_baseline,0,0.1,1.0681602343343075
1975,original_ai,1,0.1,1.740861705799977
1976,translated,1,0.1,1.7690113279042248
1977,substituted,1,0.1,1.6467682819803229
1978,paraphrased,1,0.1,1.512033387955279
1979,mixed_text,1,0.1,1.7648231036072952
1980,human_baseline,0,0.1,0.9732612562872064
1981,original_ai,1,0.1,1.799454154609364
1982,translated,1,0.1,2.0900062890442594
1983,substituted,1,0.1,1.806680341435338
1984,paraphrased,1,0.1,1.0474114541098627
1985,mixed_text,1,0.1,1.4675431006172592
1986,human_baseline,0,0.1,0.8048708332975592
1987,original_ai,1,0.1,2.2573246742172866
1988,translated,1,0.1,2.150699241079798
1989,substituted,1,0.1,1.956579890759252
1990,paraphrased,1,0.1,1.4012115775386926
1991,mixed_text,1,0.1,1.6714761320887663
1992,human_baseline,0,0.1,0.8467682330821713
1993,original_ai,1,0.1,1.3552079831604382
1994,translated,1,0.1,1.6077218344196451
1995,substituted,1,0.1,1.526109620433188
1996,paraphrased,1,0.1,1.491361864680711
1997,mixed_text,1,0.1,1.6100405680581282
1998,human_baseline,0,0.1,0.8396776643091913
1999,original_ai,1,0.1,2.414057457442357
2000,translated,1,0.1,2.3677445844250125
2001,substituted,1,0.1,1.5023956206540117
2002,paraphrased,1,0.1,1.640707571953592
2003,mixed_text,1,0.1,1.299783490857045
2004,human_baseline,0,0.1,1.1297566168459583
2005,original_ai,1,0.1,2.768280565939123
2006,translated,1,0.1,2.2327481734664443
2007,substituted,1,0.1,1.3767535309566896
2008,paraphrased,1,0.1,1.459561117015868
2009,mixed_text,1,0.1,1.8829086259662569
2010,human_baseline,0,0.1,0.9134723491682658
2011,original_ai,1,0.1,2.425682926443716
2012,translated,1,0.1,1.6804061066456175
2013,substituted,1,0.1,1.212372505960145
2014,paraphrased,1,0.1,1.6097466563331635
2015,mixed_text,1,0.1,1.8895038501651495
2016,human_baseline,0,0.1,0.9569809185913916
2017,original_ai,1,0.1,1.1541897124693248
2018,translated,1,0.1,0.979197864851006
2019,substituted,1,0.1,0.9808564998338232
2020,paraphrased,1,0.1,1.0314075369579778
2021,mixed_text,1,0.1,1.582995219974049
2022,human_baseline,0,0.1,0.7261972552497217
2023,original_ai,1,0.1,2.3501697866034608
2024,translated,1,0.1,2.2313672378306912
2025,substituted,1,0.1,1.701490572177174
2026,paraphrased,1,0.1,2.7013937997510102
2027,mixed_text,1,0.1,1.3041576402765012
2028,human_baseline,0,0.1,1.2976233730973483
2029,original_ai,1,0.1,2.273151706170504
2030,translated,1,0.1,1.7023090212585488
2031,substituted,1,0.1,1.7290946556367432
2032,paraphrased,1,0.1,1.326356871688679
2033,mixed_text,1,0.1,1.1854388859796017
2034,human_baseline,0,0.1,1.0811502837528062
2035,original_ai,1,0.1,1.3160555236707268
2036,translated,1,0.1,1.1894789441337266
2037,substituted,1,0.1,1.3948149946724178
2038,paraphrased,1,0.1,1.129586915572916
2039,mixed_text,1,0.1,0.9122942966115672
2040,human_baseline,0,0.1,0.8754190929628102
2041,original_ai,1,0.1,1.3259722395691569
2042,translated,1,0.1,1.8600642830302567
2043,substituted,1,0.1,1.3362144453633773
2044,paraphrased,1,0.1,0.980541765731067
2045,mixed_text,1,0.1,1.790834160553079
2046,human_baseline,0,0.1,1.1963601845670353
2047,original_ai,1,0.1,1.8067396975303327
2048,translated,1,0.1,1.780201501006467
2049,substituted,1,0.1,1.7868992645223165
2050,paraphrased,1,0.1,1.7173275063192777
2051,mixed_text,1,0.1,1.8393152725845672
2052,human_baseline,0,0.1,0.8772004146193787
2053,original_ai,1,0.1,1.4807730612850325
2054,translated,1,0.1,1.698529090458308
2055,substituted,1,0.1,1.517473096855812
2056,paraphrased,1,0.1,1.302389640607306
2057,mixed_text,1,0.1,1.399791574706008
2058,human_baseline,0,0.1,0.8080900478254808
2059,original_ai,1,0.1,1.1966110657052544
2060,translated,1,0.1,1.1758930053800662
2061,substituted,1,0.1,1.0447035864780514
2062,paraphrased,1,0.1,1.2959224894323935
2063,mixed_text,1,0.1,1.0455230562286866
2064,human_baseline,0,0.1,1.0925289953116004
2065,original_ai,1,0.1,1.6438302743417208
2066,translated,1,0.1,1.688360691287211
2067,substituted,1,0.1,1.4876651738227742
2068,paraphrased,1,0.1,1.0771878298848854
2069,mixed_text,1,0.1,1.7618208082806788
2070,human_baseline,0,0.1,0.9080434392037902
2071,original_ai,1,0.1,1.9135347253101795
2072,translated,1,0.1,1.8301043020298389
2073,substituted,1,0.1,1.533324335858917
2074,paraphrased,1,0.1,1.4054392113578296
2075,mixed_text,1,0.1,1.4046540872725013
2076,human_baseline,0,0.1,0.996293515882974
2077,original_ai,1,0.1,2.310975758107046
2078,translated,1,0.1,2.4414707260267026
2079,substituted,1,0.1,1.743640700809773
2080,paraphrased,1,0.1,1.3802642870596982
2081,mixed_text,1,0.1,1.721549360054158
2082,human_baseline,0,0.1,0.9575021610906072
2083,original_ai,1,0.1,3.2583520064171783
2084,translated,1,0.1,2.5936168036236418
2085,substituted,1,0.1,3.0418802988783584
2086,paraphrased,1,0.1,1.4277988447995804
2087,mixed_text,1,0.1,2.7200149770456408
2088,human_baseline,0,0.1,0.6392140353145717
2089,original_ai,1,0.1,1.048040801141765
2090,translated,1,0.1,1.061654327394662
2091,substituted,1,0.1,0.948707427020764
2092,paraphrased,1,0.1,0.7698058499190267
2093,mixed_text,1,0.1,1.34261947623703
2094,human_baseline,0,0.1,0.826604086673859
2095,original_ai,1,0.1,2.264522594454014
2096,translated,1,0.1,2.041394433389416
2097,substituted,1,0.1,1.7592611581984148
2098,paraphrased,1,0.1,1.4341268426760931
2099,mixed_text,1,0.1,1.1501882586161396
2100,human_baseline,0,0.1,0.7193218221647184
2101,original_ai,1,0.1,2.616662480750385
2102,translated,1,0.1,2.277421205478726
2103,substituted,1,0.1,2.210759250167008
2104,paraphrased,1,0.1,1.8292981527610643
2105,mixed_text,1,0.1,1.4406771702793986
2106,human_baseline,0,0.1,0.9204332916741044
2107,original_ai,1,0.1,2.112838555111101
2108,translated,1,0.1,1.3910591361396252
2109,substituted,1,0.1,1.5971844147560177
2110,paraphrased,1,0.1,1.544465320113367
2111,mixed_text,1,0.1,2.0374870944064787
2112,human_baseline,0,0.1,1.23551850709207
2113,original_ai,1,0.1,1.7383276972120745
2114,translated,1,0.1,1.7314040603203409
2115,substituted,1,0.1,1.2054318472995218
2116,paraphrased,1,0.1,1.2132843365330075
2117,mixed_text,1,0.1,1.6487272615300177
2118,human_baseline,0,0.1,1.2601073852753637
2119,original_ai,1,0.1,1.5413379170073414
2120,translated,1,0.1,1.5685709488933122
2121,substituted,1,0.1,1.048553396039694
2122,paraphrased,1,0.1,1.3543395377836276
2123,mixed_text,1,0.1,1.1224302845467733
2124,human_baseline,0,0.1,0.9927166708138472
2125,original_ai,1,0.1,2.006753608581739
2126,translated,1,0.1,2.051720154023712
2127,substituted,1,0.1,1.4856171740737751
2128,paraphrased,1,0.1,0.9877601244135124
2129,mixed_text,1,0.1,1.4976247425201117
2130,human_baseline,0,0.1,1.1636222625005923
2131,original_ai,1,0.1,1.5964517070922932
2132,translated,1,0.1,1.3076580205119333
2133,substituted,1,0.1,1.3701566070649482
2134,paraphrased,1,0.1,1.3515984987091103
2135,mixed_text,1,0.1,0.96872775115272
2136,human_baseline,0,0.1,0.9219764158442098
2137,original_ai,1,0.1,2.6814366214901657
2138,translated,1,0.1,1.8079355303517897
2139,substituted,1,0.1,1.8162830812062865
2140,paraphrased,1,0.1,1.6813310695448458
2141,mixed_text,1,0.1,1.6597470372905088
2142,human_baseline,0,0.1,0.8103898549500836
2143,original_ai,1,0.1,1.5949398294072887
2144,translated,1,0.1,1.603297580237636
2145,substituted,1,0.1,1.464494672516734
2146,paraphrased,1,0.1,1.3661099468909994
2147,mixed_text,1,0.1,1.2216115784541852
2148,human_baseline,0,0.1,0.7615226699096703
2149,original_ai,1,0.1,1.4309950897583916
2150,translated,1,0.1,1.414811533293729
2151,substituted,1,0.1,1.2922238960690329
2152,paraphrased,1,0.1,1.234734508022644
2153,mixed_text,1,0.1,1.2076315603397587
2154,human_baseline,0,0.1,1.0151909174260731
2155,original_ai,1,0.1,1.432971073683774
2156,translated,1,0.1,1.5937770338901094
2157,substituted,1,0.1,1.4839819450014389
2158,paraphrased,1,0.1,1.302409017779384
2159,mixed_text,1,0.1,1.5698524540195842
2160,human_baseline,0,0.1,1.0387964455319116
2161,original_ai,1,0.1,1.3073262497150877
2162,translated,1,0.1,1.205329294961045
2163,substituted,1,0.1,0.9217501531523576
2164,paraphrased,1,0.1,0.7597638582279539
2165,mixed_text,1,0.1,1.125595770531362
2166,human_baseline,0,0.1,1.2550768207641718
2167,original_ai,1,0.1,0.9431179084794769
2168,translated,1,0.1,0.9228079458250212
2169,substituted,1,0.1,0.8881458649024633
2170,paraphrased,1,0.1,0.9789996444167248
2171,mixed_text,1,0.1,1.617101780223629
2172,human_baseline,0,0.1,1.040110410676994
2173,original_ai,1,0.1,1.5081200197409277
2174,translated,1,0.1,1.3827841895713733
2175,substituted,1,0.1,1.93141552219494
2176,paraphrased,1,0.1,1.0666674968361285
2177,mixed_text,1,0.1,0.9496486028025508
2178,human_baseline,0,0.1,0.9604812308866232
2179,original_ai,1,0.1,1.8391502823742525
2180,translated,1,0.1,1.785183046662692
2181,substituted,1,0.1,1.3095229150806316
2182,paraphrased,1,0.1,1.0091343401189965
2183,mixed_text,1,0.1,1.266470769006529
2184,human_baseline,0,0.1,0.9156927270482872
2185,original_ai,1,0.1,2.1441608776275567
2186,translated,1,0.1,2.180992765891377
2187,substituted,1,0.1,1.51309279415085
2188,paraphrased,1,0.1,0.9291783939556272
2189,mixed_text,1,0.1,1.487582310749393
2190,human_baseline,0,0.1,1.205646625382936
2191,original_ai,1,0.1,1.8402387466142056
2192,translated,1,0.1,1.690319401244759
2193,substituted,1,0.1,1.6875208908296688
2194,paraphrased,1,0.1,2.034638006210174
2195,mixed_text,1,0.1,1.433527846558975
2196,human_baseline,0,0.1,0.9697446849036696
2197,original_ai,1,0.1,1.8060537417956917
2198,translated,1,0.1,1.93443352041274
2199,substituted,1,0.1,1.671744601772153
2200,paraphrased,1,0.1,1.329989226328962
2201,mixed_text,1,0.1,1.1107709273229345
2202,human_baseline,0,0.1,0.861905133586842
2203,original_ai,1,0.1,2.6417728055293592
2204,translated,1,0.1,2.2010134628818694
2205,substituted,1,0.1,1.749139457062041
2206,paraphrased,1,0.1,1.4221356680346369
2207,mixed_text,1,0.1,1.40332993852395
2208,human_baseline,0,0.1,0.9205891219965184
2209,original_ai,1,0.1,3.3749910816637696
2210,translated,1,0.1,3.3606016919380584
2211,substituted,1,0.1,2.011599505957128
2212,paraphrased,1,0.1,1.9974995515530736
2213,mixed_text,1,0.1,3.4665645213752625
2214,human_baseline,0,0.1,0.9475159377358314
2215,original_ai,1,0.1,2.957581881635965
2216,translated,1,0.1,2.907794301414821
2217,substituted,1,0.1,1.7871304361859746
2218,paraphrased,1,0.1,1.827784224685353
2219,mixed_text,1,0.1,1.8672797047448255
2220,human_baseline,0,0.1,0.9563376322249862
2221,original_ai,1,0.1,2.604073513628044
2222,translated,1,0.1,2.102784323177154
2223,substituted,1,0.1,2.243568457015952
2224,paraphrased,1,0.1,1.918942222461284
2225,mixed_text,1,0.1,1.6339636748979858
2226,human_baseline,0,0.1,1.0042818971524303
2227,original_ai,1,0.1,1.1292926991957428
2228,translated,1,0.1,1.1977282665758062
2229,substituted,1,0.1,1.567176873395384
2230,paraphrased,1,0.1,1.1790654420459112
2231,mixed_text,1,0.1,1.2088820972755834
2232,human_baseline,0,0.1,1.1585784828573231
2233,original_ai,1,0.1,1.6925846954641923
2234,translated,1,0.1,1.5061985818121786
2235,substituted,1,0.1,1.314285836753158
2236,paraphrased,1,0.1,2.1337890296344235
2237,mixed_text,1,0.1,1.33321250753919
2238,human_baseline,0,0.1,0.8667789390693877
2239,original_ai,1,0.1,2.3615268793254267
2240,translated,1,0.1,1.9508940778552688
2241,substituted,1,0.1,1.1529362886049652
2242,paraphrased,1,0.1,1.4446549659300096
2243,mixed_text,1,0.1,1.5496665547813082
2244,human_baseline,0,0.1,1.0705200511127315
2245,original_ai,1,0.1,1.6156309440131291
2246,translated,1,0.1,1.440769383343568
2247,substituted,1,0.1,1.447249414833196
2248,paraphrased,1,0.1,1.3851948264370575
2249,mixed_text,1,0.1,1.700224346868056
2250,human_baseline,0,0.1,0.7443322681207732
2251,original_ai,1,0.1,1.7807311693533086
2252,translated,1,0.1,1.6636934292342656
2253,substituted,1,0.1,1.7601423331604071
2254,paraphrased,1,0.1,1.3760299039387047
2255,mixed_text,1,0.1,1.6014884019204645
2256,human_baseline,0,0.1,1.715563656167547
2257,original_ai,1,0.1,3.2693171531515857
2258,translated,1,0.1,3.305975275355097
2259,substituted,1,0.1,1.8684454449488053
2260,paraphrased,1,0.1,1.366438153503253
2261,mixed_text,1,0.1,2.8391426282249896
2262,human_baseline,0,0.1,1.2107545104306277
2263,original_ai,1,0.1,1.6826897608665317
2264,translated,1,0.1,1.4845334956615346
2265,substituted,1,0.1,1.7307869340510682
2266,paraphrased,1,0.1,1.5420881252447478
2267,mixed_text,1,0.1,1.913617985649732
2268,human_baseline,0,0.1,0.7848180707817296
2269,original_ai,1,0.1,2.9632279373480555
2270,translated,1,0.1,2.268046635140013
2271,substituted,1,0.1,1.908434663764333
2272,paraphrased,1,0.1,1.5884140310876813
2273,mixed_text,1,0.1,1.3752674053750438
2274,human_baseline,0,0.1,1.0386621699414569
2275,original_ai,1,0.1,1.9902729815169804
2276,translated,1,0.1,1.4053160733109804
2277,substituted,1,0.1,1.9962028866451156
2278,paraphrased,1,0.1,0.8866058433707942
2279,mixed_text,1,0.1,1.4636821729219485
2280,human_baseline,0,0.1,0.8719061256326758
2281,original_ai,1,0.1,2.0604471788464505
2282,translated,1,0.1,2.023863626976381
2283,substituted,1,0.1,1.8095648587758428
2284,paraphrased,1,0.1,1.8558633584360016
2285,mixed_text,1,0.1,1.5492326946420547
2286,human_baseline,0,0.1,0.9503838717258812
2287,original_ai,1,0.1,2.0271828214363543
2288,translated,1,0.1,1.7669236796167525
2289,substituted,1,0.1,1.8124304107560287
2290,paraphrased,1,0.1,1.7996131036828358
2291,mixed_text,1,0.1,1.833889554316596
2292,human_baseline,0,0.1,0.8299777369124739
2293,original_ai,1,0.1,3.6638385195829857
2294,translated,1,0.1,3.6298593293236014
2295,substituted,1,0.1,1.8831461018896327
2296,paraphrased,1,0.1,1.8472314740527855
2297,mixed_text,1,0.1,1.7080340056764347
2298,human_baseline,0,0.1,0.939420505643372
2299,original_ai,1,0.1,2.503562810207756
2300,translated,1,0.1,2.095700611609431
2301,substituted,1,0.1,1.846496137914471
2302,paraphrased,1,0.1,1.322321171613062
2303,mixed_text,1,0.1,1.6319627976244226
2304,human_baseline,0,0.1,0.8499404183418394
2305,original_ai,1,0.1,1.4741650063968514
2306,translated,1,0.1,1.5317489660933186
2307,substituted,1,0.1,1.3018615533048004
2308,paraphrased,1,0.1,0.5345255714464435
2309,mixed_text,1,0.1,1.5613462974468966
2310,human_baseline,0,0.1,1.141097221212474
2311,original_ai,1,0.1,1.431282532201887
2312,translated,1,0.1,1.384192029071998
2313,substituted,1,0.1,1.069555275218983
2314,paraphrased,1,0.1,0.7582162098847713
2315,mixed_text,1,0.1,1.285719905547334
2316,human_baseline,0,0.1,0.9254773734558293
2317,original_ai,1,0.1,1.3626127334873843
2318,translated,1,0.1,1.3276713814746213
2319,substituted,1,0.1,1.193493187455779
2320,paraphrased,1,0.1,1.1044669428274092
2321,mixed_text,1,0.1,1.3752193561585764
2322,human_baseline,0,0.1,0.8327422034550563
2323,original_ai,1,0.1,1.4629633771114046
2324,translated,1,0.1,1.4923052922351396
2325,substituted,1,0.1,1.318047814059497
2326,paraphrased,1,0.1,1.3008362087134335
2327,mixed_text,1,0.1,1.2075938102621857
2328,human_baseline,0,0.1,0.782265730510021
2329,original_ai,1,0.1,1.8298131347879416
2330,translated,1,0.1,1.4438758931688536
2331,substituted,1,0.1,1.2550094241517034
2332,paraphrased,1,0.1,1.2112898733710098
2333,mixed_text,1,0.1,1.0380506551073887
2334,human_baseline,0,0.1,0.8545339244025173
2335,original_ai,1,0.1,1.341100010236611
2336,translated,1,0.1,1.1646357136662275
2337,substituted,1,0.1,1.4235052970174142
2338,paraphrased,1,0.1,1.2359892243491764
2339,mixed_text,1,0.1,2.92166404879546
2340,human_baseline,0,0.1,0.9240054614058006
2341,original_ai,1,0.1,2.662313188039209
2342,translated,1,0.1,2.354978657531119
2343,substituted,1,0.1,1.4305116952388464
2344,paraphrased,1,0.1,1.6306809864682117
2345,mixed_text,1,0.1,2.2613612058751738
2346,human_baseline,0,0.1,0.6417913368421791
2347,original_ai,1,0.1,3.152882124296473
2348,translated,1,0.1,1.893023044904693
2349,substituted,1,0.1,2.066318482080678
2350,paraphrased,1,0.1,2.677936179055329
2351,mixed_text,1,0.1,1.7466258062491429
2352,human_baseline,0,0.1,1.002061768468813
2353,original_ai,1,0.1,1.2680061007289778
2354,translated,1,0.1,1.2505064151992955
2355,substituted,1,0.1,1.190179438558821
2356,paraphrased,1,0.1,1.1053513681270253
2357,mixed_text,1,0.1,1.6699576247450747
2358,human_baseline,0,0.1,1.1411600419360677
2359,original_ai,1,0.1,1.2810278988977315
2360,translated,1,0.1,1.2034957221159472
2361,substituted,1,0.1,1.305902850294019
2362,paraphrased,1,0.1,0.9772322627001534
2363,mixed_text,1,0.1,1.9180041621145856
2364,human_baseline,0,0.1,1.0729561499102824
2365,original_ai,1,0.1,1.2983336210228449
2366,translated,1,0.1,1.356464328933084
2367,substituted,1,0.1,1.3225714334583587
2368,paraphrased,1,0.1,1.1277775571974815
2369,mixed_text,1,0.1,1.8440923301098249
2370,human_baseline,0,0.1,0.82569390898213
2371,original_ai,1,0.1,1.9209120662857968
2372,translated,1,0.1,1.6295400637931794
2373,substituted,1,0.1,1.4086699164266765
2374,paraphrased,1,0.1,1.3263113059879732
2375,mixed_text,1,0.1,1.1350068527736723
2376,human_baseline,0,0.1,0.8141047808149949
2377,original_ai,1,0.1,1.133766816960465
2378,translated,1,0.1,1.1783861448091706
2379,substituted,1,0.1,1.220525659754882
2380,paraphrased,1,0.1,1.0602228147767063
2381,mixed_text,1,0.1,1.3606909564285117
2382,human_baseline,0,0.1,1.2078613886341063
2383,original_ai,1,0.1,1.867095567704622
2384,translated,1,0.1,2.009648316472126
2385,substituted,1,0.1,1.1449586639881852
2386,paraphrased,1,0.1,1.460503445261755
2387,mixed_text,1,0.1,2.337365390468161
2388,human_baseline,0,0.1,0.9220099661505444
2389,original_ai,1,0.1,1.709628793992491
2390,translated,1,0.1,1.611382817392851
2391,substituted,1,0.1,1.1994655567453294
2392,paraphrased,1,0.1,1.2780549790515985
2393,mixed_text,1,0.1,2.3953936876549298
2394,human_baseline,0,0.1,0.8967420807047022
2395,original_ai,1,0.1,0.8909107882605949
2396,translated,1,0.1,0.9787020825627633
2397,substituted,1,0.1,1.2124509950580675
2398,paraphrased,1,0.1,0.7911820612317908
2399,mixed_text,1,0.1,1.1527072958707378
2400,human_baseline,0,0.1,0.8904489414215
2401,original_ai,1,0.1,2.1484284265707765
2402,translated,1,0.1,1.8134056866466857
2403,substituted,1,0.1,1.4645512675778982
2404,paraphrased,1,0.1,1.7212398929648145
2405,mixed_text,1,0.1,1.242320278806698
2406,human_baseline,0,0.1,0.9429250953491424
2407,original_ai,1,0.1,2.163189494592705
2408,translated,1,0.1,1.6514102775154496
2409,substituted,1,0.1,1.898329760627763
2410,paraphrased,1,0.1,1.2551307485864265
2411,mixed_text,1,0.1,1.7044908097245612
2412,human_baseline,0,0.1,0.8611106385233369
2413,original_ai,1,0.1,1.8218774168677223
2414,translated,1,0.1,1.3410659742486566
2415,substituted,1,0.1,1.6772233774731098
2416,paraphrased,1,0.1,1.5295816412535224
2417,mixed_text,1,0.1,2.306202873397266
2418,human_baseline,0,0.1,1.1942634352877437
2419,original_ai,1,0.1,4.174580932989687
2420,translated,1,0.1,3.225680527926785
2421,substituted,1,0.1,3.0364867933095554
2422,paraphrased,1,0.1,2.926551993080322
2423,mixed_text,1,0.1,2.602349286587628
2424,human_baseline,0,0.1,0.7076170717283875
2425,original_ai,1,0.1,2.742110348558267
2426,translated,1,0.1,2.4802974291239623
2427,substituted,1,0.1,2.3508664644519537
2428,paraphrased,1,0.1,2.023799731627361
2429,mixed_text,1,0.1,1.378770773283473
